source,feed_topic,published,title,description,link,full_text,translated_text,analysis_text,category
The Guardian,economy,"Sun, 10 May 2026 06:00:18 GMT",Cape Verde bets on tech to reverse postcolonial brain drain,"African archipelago hopes startups, digital infrastructure and diaspora investment can transform its economy For much of its history since its discovery by the Portuguese in the mid-15th century, the Cape Verde archipelago off the coast of west Africa served as a hub of the international slave trade, with Africans forcibly transported to marketplaces before being distributed across the Americas and Europe. Now, almost 150 years since slavery was abolished in Cape Verde, and just over 50 years since independence from Portugal, Pedro Fernandes Lopes wants the country to become a beacon for the free movement of human and financial capital across the African diaspora.",https://www.theguardian.com/world/2026/may/10/cape-verde-tech-brain-drain,"Cape Verde bets on tech to reverse postcolonial brain drain African archipelago hopes startups, digital infrastructure and diaspora investment can transform its economy For much of its history since its discovery by the Portuguese in the mid-15th century, the Cape Verde archipelago off the coast of west Africa served as a hub of the international slave trade, with Africans forcibly transported to marketplaces before being distributed across the Americas and Europe. Now, almost 150 years since slavery was abolished in Cape Verde, and just over 50 years since independence from Portugal, Pedro Fernandes Lopes wants the country to become a beacon for the free movement of human and financial capital across the African diaspora.","Cape Verde bets on tech to reverse postcolonial brain drain African archipelago hopes startups, digital infrastructure and diaspora investment can transform its economy For much of its history since its discovery by the Portuguese in the mid-15th century, the Cape Verde archipelago off the coast of west Africa served as a hub of the international slave trade, with Africans forcibly transported to marketplaces before being distributed across the Americas and Europe. Now, almost 150 years since slavery was abolished in Cape Verde, and just over 50 years since independence from Portugal, Pedro Fernandes Lopes wants the country to become a beacon for the free movement of human and financial capital across the African diaspora.",cape verde bet tech reverse postcolonial brain drain african archipelago hop startups digital infrastructure diaspora investment transform economy history discovery portuguese mid century cape verde archipelago coast west africa serve hub international slave trade african forcibly transport marketplace distribute america europe year slavery abolish cape verde year independence portugal pedro fernande lope want country beacon free movement human financial capital african diaspora,economy
The Guardian,economy,"Sat, 09 May 2026 11:00:56 GMT",‘Peak TV is behind us’: UK developers pivot from building studios to datacentres amid AI boom,"Ambitious plans are being scaled back – but film and TV industry point to big existing investments in British production Hollywood blockbusters including the eagerly anticipated Beatles biopics and big-budget TV series such as Bridgerton have been keeping the UK’s film and TV studio facilities packed. But as the streaming wars recalibrate having passed “peak TV” , a slowdown in the content arms race is prompting property developers to switch to building datacentres amid the AI boom.",https://www.theguardian.com/film/2026/may/09/tv-film-studios-developers-datacentres-ai-boom,"‘Peak TV is behind us’: UK developers pivot from building studios to datacentres amid AI boom Ambitious plans are being scaled back – but film and TV industry point to big existing investments in British production Hollywood blockbusters including the eagerly anticipated Beatles biopics and big-budget TV series such as Bridgerton have been keeping the UK’s film and TV studio facilities packed. But as the streaming wars recalibrate having passed “peak TV” , a slowdown in the content arms race is prompting property developers to switch to building datacentres amid the AI boom.","‘Peak TV is behind us’: UK developers pivot from building studios to datacentres amid AI boom Ambitious plans are being scaled back – but film and TV industry point to big existing investments in British production Hollywood blockbusters including the eagerly anticipated Beatles biopics and big-budget TV series such as Bridgerton have been keeping the UK’s film and TV studio facilities packed. But as the streaming wars recalibrate having passed “peak TV” , a slowdown in the content arms race is prompting property developers to switch to building datacentres amid the AI boom.",peak developer pivot build studio datacentre amid boom ambitious plan scale film industry point big exist investment british production hollywood blockbuster include eagerly anticipate beatle biopic big budget series bridgerton keep film studio facility pack stream war recalibrate having pass peak slowdown content arm race prompt property developer switch building datacentre amid boom,economy
The Guardian,economy,"Sat, 09 May 2026 05:00:48 GMT","Worried Britons ‘prepping’ for major disruption with stash of tins and cash, survey shows","Fears over a natural disaster or cyber-attack are pushing households into contingency planning, Link survey shows Millions of Britons are “prepping” for a potential “major disruptive event” by keeping a stash of cash at home, stockpiling tinned goods or ensuring they have a battery-powered torch close to hand, new data suggests. With war raging in the Middle East and Ukraine , extreme weather becoming more frequent, and warnings that the UK’s critical infrastructure is at risk from cyber-attacks and power outages, many people feel the world has become a more dangerous and chaotic place.",https://www.theguardian.com/business/2026/may/09/worried-britons-prepping-for-major-disruption-with-stash-of-tins-and-cash-survey-shows,"Worried Britons ‘prepping’ for major disruption with stash of tins and cash, survey shows Fears over a natural disaster or cyber-attack are pushing households into contingency planning, Link survey shows Millions of Britons are “prepping” for a potential “major disruptive event” by keeping a stash of cash at home, stockpiling tinned goods or ensuring they have a battery-powered torch close to hand, new data suggests. With war raging in the Middle East and Ukraine , extreme weather becoming more frequent, and warnings that the UK’s critical infrastructure is at risk from cyber-attacks and power outages, many people feel the world has become a more dangerous and chaotic place.","Worried Britons ‘prepping’ for major disruption with stash of tins and cash, survey shows Fears over a natural disaster or cyber-attack are pushing households into contingency planning, Link survey shows Millions of Britons are “prepping” for a potential “major disruptive event” by keeping a stash of cash at home, stockpiling tinned goods or ensuring they have a battery-powered torch close to hand, new data suggests. With war raging in the Middle East and Ukraine , extreme weather becoming more frequent, and warnings that the UK’s critical infrastructure is at risk from cyber-attacks and power outages, many people feel the world has become a more dangerous and chaotic place.",worry briton preppe major disruption stash tin cash survey show fear natural disaster cyber attack push household contingency planning link survey show million briton preppe potential major disruptive event keep stash cash home stockpile tin good ensure battery power torch close hand new datum suggest war rag middle east ukraine extreme weather frequent warning critical infrastructure risk cyber attack power outage people feel world dangerous chaotic place,economy
The Guardian,economy,"Sat, 09 May 2026 06:00:49 GMT",‘We are talking about energy security for Europe’: Norway doubles down on oil and gas production,"Norway’s energy minister says country has a ‘responsibility’ to address shortfalls caused by wars in Ukraine and Middle East In case of any doubt about Norway’s commitment to maintain – and expand – its production of gas and oil offshore, the energy minister, Terje Aasland, has a pithy response: “We will develop, not dismantle, activity on our continental shelf.” This week, to the alarm of environmental campaigners, he announced that three gasfields off the country’s southern coast would reopen by the end of 2028 – nearly three decades after they closed – to meet a shortfall caused by the impact of the war in Ukraine and disruption to supplies from the Middle East.",https://www.theguardian.com/world/2026/may/09/norway-oil-and-gas-production-shortages-middle-east-ukraine,"‘We are talking about energy security for Europe’: Norway doubles down on oil and gas production Norway’s energy minister says country has a ‘responsibility’ to address shortfalls caused by wars in Ukraine and Middle East In case of any doubt about Norway’s commitment to maintain – and expand – its production of gas and oil offshore, the energy minister, Terje Aasland, has a pithy response: “We will develop, not dismantle, activity on our continental shelf.” This week, to the alarm of environmental campaigners, he announced that three gasfields off the country’s southern coast would reopen by the end of 2028 – nearly three decades after they closed – to meet a shortfall caused by the impact of the war in Ukraine and disruption to supplies from the Middle East.","‘We are talking about energy security for Europe’: Norway doubles down on oil and gas production Norway’s energy minister says country has a ‘responsibility’ to address shortfalls caused by wars in Ukraine and Middle East In case of any doubt about Norway’s commitment to maintain – and expand – its production of gas and oil offshore, the energy minister, Terje Aasland, has a pithy response: “We will develop, not dismantle, activity on our continental shelf.” This week, to the alarm of environmental campaigners, he announced that three gasfields off the country’s southern coast would reopen by the end of 2028 – nearly three decades after they closed – to meet a shortfall caused by the impact of the war in Ukraine and disruption to supplies from the Middle East.",talk energy security europe norway double oil gas production norway energy minister say country responsibility address shortfall cause war ukraine middle east case doubt norway commitment maintain expand production gas oil offshore energy minister terje aasland pithy response develop dismantle activity continental shelf week alarm environmental campaigner announce gasfield country southern coast reopen end nearly decade close meet shortfall cause impact war ukraine disruption supply middle east,economy
The Guardian,economy,"Sat, 09 May 2026 10:00:53 GMT","Who is Louis Mosley, the man tasked with defending Palantir against its critics?","The company’s UK and Europe boss has become a lightning rod for the British public’s fear of a US tech takeover The hall was packed with rightwing radicals when Louis Mosley heralded a coming revolution. Just as Oliver Cromwell – that “crusader for Christ and liberty” – routed King Charles I’s royalists, “a similar revolution is brewing today”, said the UK and Europe boss of Palantir. Globalism’s “twilight” was upon us, he said in a speech dotted with admiring mentions of the podcaster Joe Rogan and “Elon’s Doge”. It was not a typical peroration for a big UK government contractor with more than £600m in deals with the NHS, the Ministry of Defence and police. But Palantir, the world’s most controversial tech company, is no typical contractor. In recent years it has gained firm footholds across Britain’s public sector while appalling critics with its leadership’s rightwing rhetoric and its work for the US and Israeli militaries and Donald Trump’s ICE immigration crackdown .",https://www.theguardian.com/technology/2026/may/09/who-is-louis-mosley-defending-palantir-critics,"Who is Louis Mosley, the man tasked with defending Palantir against its critics? The company’s UK and Europe boss has become a lightning rod for the British public’s fear of a US tech takeover The hall was packed with rightwing radicals when Louis Mosley heralded a coming revolution. Just as Oliver Cromwell – that “crusader for Christ and liberty” – routed King Charles I’s royalists, “a similar revolution is brewing today”, said the UK and Europe boss of Palantir. Globalism’s “twilight” was upon us, he said in a speech dotted with admiring mentions of the podcaster Joe Rogan and “Elon’s Doge”. It was not a typical peroration for a big UK government contractor with more than £600m in deals with the NHS, the Ministry of Defence and police. But Palantir, the world’s most controversial tech company, is no typical contractor. In recent years it has gained firm footholds across Britain’s public sector while appalling critics with its leadership’s rightwing rhetoric and its work for the US and Israeli militaries and Donald Trump’s ICE immigration crackdown .","Who is Louis Mosley, the man tasked with defending Palantir against its critics? The company’s UK and Europe boss has become a lightning rod for the British public’s fear of a US tech takeover The hall was packed with rightwing radicals when Louis Mosley heralded a coming revolution. Just as Oliver Cromwell – that “crusader for Christ and liberty” – routed King Charles I’s royalists, “a similar revolution is brewing today”, said the UK and Europe boss of Palantir. Globalism’s “twilight” was upon us, he said in a speech dotted with admiring mentions of the podcaster Joe Rogan and “Elon’s Doge”. It was not a typical peroration for a big UK government contractor with more than £600m in deals with the NHS, the Ministry of Defence and police. But Palantir, the world’s most controversial tech company, is no typical contractor. In recent years it has gained firm footholds across Britain’s public sector while appalling critics with its leadership’s rightwing rhetoric and its work for the US and Israeli militaries and Donald Trump’s ICE immigration crackdown .",louis mosley man task defend palantir critic company europe boss lightning rod british public fear tech takeover hall pack rightwe radical louis mosley herald come revolution oliver cromwell crusader christ liberty rout king charle royalist similar revolution brew today say europe boss palantir globalism twilight say speech dot admire mention podcaster joe rogan elon doge typical peroration big government contractor deal nhs ministry defence police palantir world controversial tech company typical contractor recent year gain firm foothold britain public sector appal critic leadership rightwe rhetoric work israeli military donald trump ice immigration crackdown,economy
The Guardian,economy,"Fri, 08 May 2026 15:00:32 GMT",How reading the Guardian led to a million-pound move for Cornish Pirates,"Article about second-tier rugby club last December piqued interest of American private equity firm “I think my family already thought I was crazy so this is nothing new,” says Kenn Moritz from his home office in faraway Pittsburgh. The Moritz family may have a point. Given all those baseball, football, ice hockey and basketball franchises in the United States, why opt instead to invest in a second-tier English rugby club in Cornwall that almost folded less than two years ago? The catalyst turns out, ahem, to have been your correspondent’s article about the Cornish Pirates in the Guardian last December. Moritz was sitting where he is now, trawling through his trusted worldwide news sources when he stumbled across the Pirates’ quest for fresh investment. Somewhere inside him a light flicked on. “Without that article I wouldn’t have called,” says Moritz, the president of the private equity firm Stonewood Capital. “It gave me an insight into what was going on in English rugby and piqued my interest.”",https://www.theguardian.com/sport/2026/may/08/how-reading-the-guardian-led-to-a-million-pound-move-for-cornish-pirates,"How reading the Guardian led to a million-pound move for Cornish Pirates Article about second-tier rugby club last December piqued interest of American private equity firm “I think my family already thought I was crazy so this is nothing new,” says Kenn Moritz from his home office in faraway Pittsburgh. The Moritz family may have a point. Given all those baseball, football, ice hockey and basketball franchises in the United States, why opt instead to invest in a second-tier English rugby club in Cornwall that almost folded less than two years ago? The catalyst turns out, ahem, to have been your correspondent’s article about the Cornish Pirates in the Guardian last December. Moritz was sitting where he is now, trawling through his trusted worldwide news sources when he stumbled across the Pirates’ quest for fresh investment. Somewhere inside him a light flicked on. “Without that article I wouldn’t have called,” says Moritz, the president of the private equity firm Stonewood Capital. “It gave me an insight into what was going on in English rugby and piqued my interest.”","How reading the Guardian led to a million-pound move for Cornish Pirates Article about second-tier rugby club last December piqued interest of American private equity firm “I think my family already thought I was crazy so this is nothing new,” says Kenn Moritz from his home office in faraway Pittsburgh. The Moritz family may have a point. Given all those baseball, football, ice hockey and basketball franchises in the United States, why opt instead to invest in a second-tier English rugby club in Cornwall that almost folded less than two years ago? The catalyst turns out, ahem, to have been your correspondent’s article about the Cornish Pirates in the Guardian last December. Moritz was sitting where he is now, trawling through his trusted worldwide news sources when he stumbled across the Pirates’ quest for fresh investment. Somewhere inside him a light flicked on. “Without that article I wouldn’t have called,” says Moritz, the president of the private equity firm Stonewood Capital. “It gave me an insight into what was going on in English rugby and piqued my interest.”",read guardian lead million pound cornish pirate article second tier rugby club december pique interest american private equity firm think family think crazy new say kenn moritz home office faraway pittsburgh moritz family point give baseball football ice hockey basketball franchise united states opt instead invest second tier english rugby club cornwall fold year ago catalyst turn ahem correspondent article cornish pirate guardian december moritz sit trawl trust worldwide news source stumble pirate quest fresh investment inside light flick article wouldn call say moritz president private equity firm stonewood capital give insight english rugby pique interest,economy
The Guardian,economy,"Sat, 09 May 2026 12:00:56 GMT",Spiritless summer: Americans feel squeeze of costly fuel amid busy travel season,"Soaring oil prices have left many Americans with higher costs and fewer options for travel amid the Iran war Tell us: have your holiday plans changed in light of recent world events? Chelsea Blackmore saves up every year for an annual vacation with her 58-year-old mother. This year, after landing an especially good deal, they made plans to embark on a Disney cruise from Orlando. To keep costs low, she bought the least expensive plane tickets she could find: a $500 round trip fare on Spirit Airlines.",https://www.theguardian.com/us-news/2026/may/09/travelers-feel-squeeze-summer-travel-iran-war-fuel,"Spiritless summer: Americans feel squeeze of costly fuel amid busy travel season Soaring oil prices have left many Americans with higher costs and fewer options for travel amid the Iran war Tell us: have your holiday plans changed in light of recent world events? Chelsea Blackmore saves up every year for an annual vacation with her 58-year-old mother. This year, after landing an especially good deal, they made plans to embark on a Disney cruise from Orlando. To keep costs low, she bought the least expensive plane tickets she could find: a $500 round trip fare on Spirit Airlines.","Spiritless summer: Americans feel squeeze of costly fuel amid busy travel season Soaring oil prices have left many Americans with higher costs and fewer options for travel amid the Iran war Tell us: have your holiday plans changed in light of recent world events? Chelsea Blackmore saves up every year for an annual vacation with her 58-year-old mother. This year, after landing an especially good deal, they made plans to embark on a Disney cruise from Orlando. To keep costs low, she bought the least expensive plane tickets she could find: a $500 round trip fare on Spirit Airlines.",spiritless summer americans feel squeeze costly fuel amid busy travel season soar oil price leave americans high cost few option travel amid iran war tell holiday plan change light recent world event chelsea blackmore save year annual vacation year old mother year land especially good deal plan embark disney cruise orlando cost low buy expensive plane ticket find round trip fare spirit airline,economy
The Guardian,economy,"Fri, 08 May 2026 09:00:41 GMT",‘A share in the delight’: the people investing in the UK’s first community-owned solar battery,"Oxfordshire’s Ray Valley Solar already generates clean energy for 7,000 homes, and is now crowdfunding storage to marry daylight with evening demand Tucked away among hedgerows on a large field between a motorway and the River Ray, one of the UK’s largest community-owned solar parks is hard to spot from the surrounding country lanes. But the nearly 36,000 solar panels installed on the site are literally a shining example of what can be achieved when a renewable energy project is co-owned by local people.",https://www.theguardian.com/environment/2026/may/08/a-share-in-the-delight-the-people-investing-in-the-uks-first-community-owned-solar-battery,"‘A share in the delight’: the people investing in the UK’s first community-owned solar battery Oxfordshire’s Ray Valley Solar already generates clean energy for 7,000 homes, and is now crowdfunding storage to marry daylight with evening demand Tucked away among hedgerows on a large field between a motorway and the River Ray, one of the UK’s largest community-owned solar parks is hard to spot from the surrounding country lanes. But the nearly 36,000 solar panels installed on the site are literally a shining example of what can be achieved when a renewable energy project is co-owned by local people.","‘A share in the delight’: the people investing in the UK’s first community-owned solar battery Oxfordshire’s Ray Valley Solar already generates clean energy for 7,000 homes, and is now crowdfunding storage to marry daylight with evening demand Tucked away among hedgerows on a large field between a motorway and the River Ray, one of the UK’s largest community-owned solar parks is hard to spot from the surrounding country lanes. But the nearly 36,000 solar panels installed on the site are literally a shining example of what can be achieved when a renewable energy project is co-owned by local people.",share delight people invest community own solar battery oxfordshire ray valley solar generate clean energy home crowdfunde storage marry daylight evening demand tuck away hedgerow large field motorway river ray large community own solar park hard spot surround country lane nearly solar panel instal site literally shin example achieve renewable energy project own local people,economy
The Guardian,economy,"Sat, 09 May 2026 20:00:06 GMT",The Sunday read: Paul Daley on going the distance in an EV - podcast,"Amid fuel insecurity due to the US-Israel war on Iran, Guardian Australia columnist Paul Daley takes his first holiday driving an electric vehicle. Staring down the uncertainty of a long drive and battery-charging breaks – he learns something beautiful along the way You can subscribe for free to Guardian Australia’s daily news podcast Full Story on Apple Podcasts and Spotify",https://www.theguardian.com/australia-news/audio/2026/may/10/sunday-read-paul-daley-ev-full-story-podcast,"The Sunday read: Paul Daley on going the distance in an EV - podcast Amid fuel insecurity due to the US-Israel war on Iran, Guardian Australia columnist Paul Daley takes his first holiday driving an electric vehicle. Staring down the uncertainty of a long drive and battery-charging breaks – he learns something beautiful along the way You can subscribe for free to Guardian Australia’s daily news podcast Full Story on Apple Podcasts and Spotify","The Sunday read: Paul Daley on going the distance in an EV - podcast Amid fuel insecurity due to the US-Israel war on Iran, Guardian Australia columnist Paul Daley takes his first holiday driving an electric vehicle. Staring down the uncertainty of a long drive and battery-charging breaks – he learns something beautiful along the way You can subscribe for free to Guardian Australia’s daily news podcast Full Story on Apple Podcasts and Spotify",sunday read paul daley distance podcast amid fuel insecurity israel war iran guardian australia columnist paul daley take holiday drive electric vehicle star uncertainty long drive battery charging break learn beautiful way subscribe free guardian australia daily news podcast story apple podcast spotify,economy
The Guardian,economy,"Fri, 08 May 2026 15:00:32 GMT",Is ‘tax the rich’ really hate speech? Won’t someone think of the billionaires? | Fiona Katauskas,"The top 1% have it hard, too See more of Fiona Katauskas’s cartoons here",https://www.theguardian.com/commentisfree/picture/2026/may/08/is-tax-the-rich-really-hate-speech-wont-someone-think-of-the-billionaires,"Is ‘tax the rich’ really hate speech? Won’t someone think of the billionaires? | Fiona Katauskas The top 1% have it hard, too See more of Fiona Katauskas’s cartoons here","Is ‘tax the rich’ really hate speech? Won’t someone think of the billionaires? | Fiona Katauskas The top 1% have it hard, too See more of Fiona Katauskas’s cartoons here",tax rich hate speech win think billionaire fiona katauska hard fiona katauska cartoon,economy
The Guardian,economy,"Thu, 07 May 2026 16:24:03 GMT",Outrage as oil giants profit billions from Iran war - The Latest,"Shell has made $6.9bn in profits since the Iran war began, cashing in on soaring energy prices. The enormous profits have reignited calls for higher taxes on fossil fuel companies to fund support for those hardest hit by rising costs. Lucy Hough speaks to energy correspondent Jillian Ambrose.",https://www.theguardian.com/news/video/2026/may/07/outrage-as-oil-giants-profit-billions-from-iran-war-the-latest,"Outrage as oil giants profit billions from Iran war - The Latest Shell has made $6.9bn in profits since the Iran war began, cashing in on soaring energy prices. The enormous profits have reignited calls for higher taxes on fossil fuel companies to fund support for those hardest hit by rising costs. Lucy Hough speaks to energy correspondent Jillian Ambrose.","Outrage as oil giants profit billions from Iran war - The Latest Shell has made $6.9bn in profits since the Iran war began, cashing in on soaring energy prices. The enormous profits have reignited calls for higher taxes on fossil fuel companies to fund support for those hardest hit by rising costs. Lucy Hough speaks to energy correspondent Jillian Ambrose.",outrage oil giant profit billion iran war late shell profit iran war begin cash soar energy price enormous profit reignite call high taxis fossil fuel company fund support hard hit rise cost lucy hough speak energy correspondent jillian ambrose,economy
The Guardian,economy,"Wed, 06 May 2026 02:00:55 GMT",Is Europe ready for a future without the US? – podcast,"Trump has threatened to pull 5,000 troops from Germany – while European leaders worry this is just the start of a US withdrawal from the continent. Deborah Cole reports Landstuhl is a unique place: a small town in the south-west of Germany, it is also very American. There are American fast food joints, nail salons flying the US flag … and it has, says the Guardian’s Berlin correspondent, been welcoming the US army since it marched into the nearby city of Kaiserslautern in spring 1945.",https://www.theguardian.com/news/audio/2026/may/06/is-europe-ready-for-a-future-without-the-us-podcast,"Is Europe ready for a future without the US? – podcast Trump has threatened to pull 5,000 troops from Germany – while European leaders worry this is just the start of a US withdrawal from the continent. Deborah Cole reports Landstuhl is a unique place: a small town in the south-west of Germany, it is also very American. There are American fast food joints, nail salons flying the US flag … and it has, says the Guardian’s Berlin correspondent, been welcoming the US army since it marched into the nearby city of Kaiserslautern in spring 1945.","Is Europe ready for a future without the US? – podcast Trump has threatened to pull 5,000 troops from Germany – while European leaders worry this is just the start of a US withdrawal from the continent. Deborah Cole reports Landstuhl is a unique place: a small town in the south-west of Germany, it is also very American. There are American fast food joints, nail salons flying the US flag … and it has, says the Guardian’s Berlin correspondent, been welcoming the US army since it marched into the nearby city of Kaiserslautern in spring 1945.",europe ready future podcast trump threaten pull troop germany european leader worry start withdrawal continent deborah cole report landstuhl unique place small town south west germany american american fast food joint nail salon fly flag say guardian berlin correspondent welcome army march nearby city kaiserslautern spring,politics
The Guardian,economy,"Sat, 09 May 2026 06:00:49 GMT",Home batteries: a ‘gamechanger’ for cutting energy bills?,"As fuel prices soar, millions of Britons could reduce their electricity costs by installing home storage Consumers across the UK are bracing for the war in the Middle East to deliver a sharp rise in home energy bills from this summer. The looming energy cost crisis has prompted a record number of households to investigate green home upgrades to try to keep bills down, including heat pumps, solar panels and electric vehicles.",https://www.theguardian.com/money/2026/may/09/home-batteries-cutting-energy-bills-fuel-prices-electricity-costs,"Home batteries: a ‘gamechanger’ for cutting energy bills? As fuel prices soar, millions of Britons could reduce their electricity costs by installing home storage Consumers across the UK are bracing for the war in the Middle East to deliver a sharp rise in home energy bills from this summer. The looming energy cost crisis has prompted a record number of households to investigate green home upgrades to try to keep bills down, including heat pumps, solar panels and electric vehicles.","Home batteries: a ‘gamechanger’ for cutting energy bills? As fuel prices soar, millions of Britons could reduce their electricity costs by installing home storage Consumers across the UK are bracing for the war in the Middle East to deliver a sharp rise in home energy bills from this summer. The looming energy cost crisis has prompted a record number of households to investigate green home upgrades to try to keep bills down, including heat pumps, solar panels and electric vehicles.",home battery gamechanger cut energy bill fuel price soar million briton reduce electricity cost instal home storage consumer brace war middle east deliver sharp rise home energy bill summer loom energy cost crisis prompt record number household investigate green home upgrade try bill include heat pump solar panel electric vehicle,politics
The Guardian,economy,"Fri, 08 May 2026 07:30:21 GMT",UK house price growth halved as Iran war fallout hits housing market,"Halifax says cost of typical home fell by 0.1% in April, the second consecutive monthly drop, with pace of annual growth down from 0.8%. to 0.4% Business news – live updates UK house prices fell for a second consecutive month in April, as Halifax halved its estimate for the annual rate of growth owing to the conflict in the Middle East. Halifax, which is part of Lloyds – Britain’s biggest mortgage lender – said that the cost of a typical UK home fell by 0.1% in April, to £299,313. This followed a 0.5% fall in March.",https://www.theguardian.com/money/2026/may/08/uk-house-price-growth-forecast-halved-iran-war-housing-market,"UK house price growth halved as Iran war fallout hits housing market Halifax says cost of typical home fell by 0.1% in April, the second consecutive monthly drop, with pace of annual growth down from 0.8%. to 0.4% Business news – live updates UK house prices fell for a second consecutive month in April, as Halifax halved its estimate for the annual rate of growth owing to the conflict in the Middle East. Halifax, which is part of Lloyds – Britain’s biggest mortgage lender – said that the cost of a typical UK home fell by 0.1% in April, to £299,313. This followed a 0.5% fall in March.","UK house price growth halved as Iran war fallout hits housing market Halifax says cost of typical home fell by 0.1% in April, the second consecutive monthly drop, with pace of annual growth down from 0.8%. to 0.4% Business news – live updates UK house prices fell for a second consecutive month in April, as Halifax halved its estimate for the annual rate of growth owing to the conflict in the Middle East. Halifax, which is part of Lloyds – Britain’s biggest mortgage lender – said that the cost of a typical UK home fell by 0.1% in April, to £299,313. This followed a 0.5% fall in March.",house price growth halve iran war fallout hit housing market halifax say cost typical home fall april second consecutive monthly drop pace annual growth business news live update house price fall second consecutive month april halifax halve estimate annual rate growth owe conflict middle east halifax lloyds britain big mortgage lender say cost typical home fall april follow fall march,economy
The Guardian,economy,"Fri, 08 May 2026 06:00:38 GMT",Homes for sale in converted mills in England and Scotland – in pictures,From a picturesque countryside corn mill to a city flat in London’s historic waterside heartland,https://www.theguardian.com/money/gallery/2026/may/08/homes-for-sale-converted-mills-england-scotland,Homes for sale in converted mills in England and Scotland – in pictures From a picturesque countryside corn mill to a city flat in London’s historic waterside heartland,Homes for sale in converted mills in England and Scotland – in pictures From a picturesque countryside corn mill to a city flat in London’s historic waterside heartland,home sale convert mill england scotland picture picturesque countryside corn mill city flat london historic waterside heartland,economy
The Guardian,economy,"Tue, 05 May 2026 16:26:15 GMT",Tell us: are you caught up in the NS&I lost funds issue?,"If you’re affected by the National Savings and Investments lost funds scandal, we would like to hear from you This month the state-backed National Savings and Investments (NS&I) bank will share its plan to reunite thousands of bereaved families with their missing money. In March it emerged that 37,500 people faced delays because of problems tracing the premium bonds of deceased customers. The families are collectively owed nearly £500m.",https://www.theguardian.com/money/2026/may/05/ttell-us-are-you-caught-up-ns-and-i-lost-funds,"Tell us: are you caught up in the NS&I lost funds issue? If you’re affected by the National Savings and Investments lost funds scandal, we would like to hear from you This month the state-backed National Savings and Investments (NS&I) bank will share its plan to reunite thousands of bereaved families with their missing money. In March it emerged that 37,500 people faced delays because of problems tracing the premium bonds of deceased customers. The families are collectively owed nearly £500m.","Tell us: are you caught up in the NS&I lost funds issue? If you’re affected by the National Savings and Investments lost funds scandal, we would like to hear from you This month the state-backed National Savings and Investments (NS&I) bank will share its plan to reunite thousands of bereaved families with their missing money. In March it emerged that 37,500 people faced delays because of problems tracing the premium bonds of deceased customers. The families are collectively owed nearly £500m.",tell catch lose fund issue affect national saving investment lose fund scandal like hear month state back national saving investment bank share plan reunite thousand bereaved family miss money march emerge people face delay problem trace premium bond deceased customer family collectively owe nearly,economy
The Guardian,security,"Sun, 10 May 2026 20:44:36 GMT",Body of missing US soldier recovered off coast of Morocco,"1st Lt Kendrick Lamont Key Jr was participating in largest military exercise among US, Nato allies and African nations A search team recovered the body of a US soldier who went missing near a cliff during a training exercise in Cap Draa, Morocco, the US Army said on Sunday. Moroccan searchers found the remains on Saturday in the water within a mile (1.6km) of where the soldier went missing on 2 May, the army said in a statement.",https://www.theguardian.com/us-news/2026/may/10/missing-soldier-body-recovered-morocco,"Body of missing US soldier recovered off coast of Morocco 1st Lt Kendrick Lamont Key Jr was participating in largest military exercise among US, Nato allies and African nations A search team recovered the body of a US soldier who went missing near a cliff during a training exercise in Cap Draa, Morocco, the US Army said on Sunday. Moroccan searchers found the remains on Saturday in the water within a mile (1.6km) of where the soldier went missing on 2 May, the army said in a statement.","Body of missing US soldier recovered off coast of Morocco 1st Lt Kendrick Lamont Key Jr was participating in largest military exercise among US, Nato allies and African nations A search team recovered the body of a US soldier who went missing near a cliff during a training exercise in Cap Draa, Morocco, the US Army said on Sunday. Moroccan searchers found the remains on Saturday in the water within a mile (1.6km) of where the soldier went missing on 2 May, the army said in a statement.",body miss soldier recover coast morocco kendrick lamont key participate large military exercise nato ally african nation search team recover body soldier miss near cliff training exercise cap draa morocco army say sunday moroccan searcher find remain saturday water mile soldier miss army say statement,security
